"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
-1.97553,-0.0540049,0.37727,1.2872,97.7365,8.51077,11.3207,-7.33614,1.48111,-2.23355,1.2542,-2.06698,-95.9173,8.85868,93.5384,0.69666,17.9735,-53.8461,37.4603,-44.3459,-82.033,6.07582,-25.5722,5.03527,-22.6633,-1.87441,2.56128,-4.08617,-82.5974,-41.951,-74.8674,12.0177,93.7038,-2.6412,-37.9721,-9.32464,6.46192,-12.17,-73.1575
-2.02699,-0.0813326,0.327795,1.28724,97.7511,8.718,11.4516,-7.28007,1.96895,-1.99303,2.60878,-2.1553,-94.9376,9.22974,93.5861,0.679063,17.9795,-53.5809,36.6185,-44.5522,-82.0934,6.04478,-25.537,5.05763,-22.5728,-1.844,2.71885,-4.04327,-82.3723,-41.8611,-74.8352,12.0371,93.5358,-2.81272,-37.9549,-9.18626,6.67988,-12.0745,-72.4798
-1.98851,-0.0509466,0.403263,1.29649,97.8117,8.482,11.3207,-7.33465,1.95766,-1.87467,1.02325,-2.08209,-95.9307,8.89633,93.5364,0.69666,17.9576,-53.8757,37.3671,-44.2732,-82.1473,6.08864,-25.4833,5.03066,-22.6414,-1.84366,2.57929,-4.27217,-82.6739,-42.1229,-74.8606,11.9569,93.6982,-2.65292,-38.0176,-9.31509,6.47001,-12.2361,-73.1498
-1.99001,-0.0645038,0.360255,1.26095,97.7407,8.51077,11.3207,-7.29789,1.49403,-2.25556,1.10407,-2.06698,-95.9293,8.83164,93.5384,0.659925,17.8087,-53.866,37.4541,-44.3488,-82.0575,6.07136,-25.5507,5.1434,-22.6414,-1.87775,2.57189,-4.03046,-82.4691,-41.9241,-74.8905,12.0011,93.7038,-2.64357,-37.9721,-9.32388,6.49711,-12.1645,-73.1575
-2.12789,-0.090297,0.265241,1.28949,97.7314,8.63522,11.4591,-7.44286,2.00874,-1.99908,1.0064,-2.15994,-94.9234,9.01299,93.454,0.709509,17.9264,-53.6205,36.6344,-44.4828,-82.0503,6.16752,-25.5866,4.97089,-22.5622,-1.85415,2.68391,-4.04213,-82.5568,-41.9327,-74.8326,12.0155,93.6572,-2.75677,-38.1603,-9.03083,6.19294,-12.1328,-73.1699
-2.00834,-0.0876072,0.266691,1.2813,97.7641,8.62302,11.4841,-7.32366,1.97329,-2.07969,2.58517,-2.15163,-94.8878,9.17382,93.4375,0.729595,18.2868,-53.5739,36.5721,-44.5074,-82.1218,6.02709,-25.504,5.02518,-22.6717,-1.85202,2.42373,-4.01003,-82.2646,-41.9097,-74.7921,11.9203,93.5209,-2.83503,-38.0295,-9.43688,6.39511,-12.1097,-73.1703
-1.96552,-0.07425,0.346827,1.29002,97.4147,8.51103,11.3248,-7.32916,2.02175,-2.07732,0.971246,-2.05129,-96.1104,8.84634,93.7189,0.67732,17.9406,-53.7366,37.3653,-44.3282,-82.0632,6.11607,-25.4285,5.06654,-22.6734,-1.85893,2.57891,-4.02763,-82.6014,-41.7464,-74.8091,11.9886,93.7552,-2.64791,-38.1372,-9.4571,6.41999,-12.1554,-73.1996
-2.09368,-0.0976608,0.265241,1.3064,97.7368,8.63522,11.44,-7.31117,2.00483,-1.97572,1.09067,-2.11926,-94.929,9.01299,93.5542,0.709509,17.939,-53.6205,36.6805,-44.5435,-82.0788,6.13717,-25.5866,4.9582,-22.5494,-1.82921,2.62277,-3.8257,-82.5433,-41.9112,-74.8679,11.9396,93.6555,-2.75728,-38.1325,-9.04991,6.19605,-12.1356,-73.1639
-1.98851,-0.0509466,0.431593,1.29649,97.8303,8.482,11.3207,-7.33465,1.96993,-1.87467,1.02325,-2.08209,-95.9386,8.89633,93.5364,0.69666,17.9576,-53.8757,37.3671,-44.2918,-82.0996,6.08864,-25.4833,5.03066,-22.6414,-1.82131,2.57929,-4.03736,-82.6739,-41.9619,-74.8606,11.9569,93.6982,-2.65292,-38.0176,-9.32388,6.45848,-12.2419,-73.2374
-1.99586,-0.0437841,0.37727,1.32728,97.742,8.51016,11.4217,-7.32844,1.47786,-2.25227,0.989524,-2.00942,-95.898,8.85868,93.5384,0.692789,17.9156,-53.852,37.4483,-44.3541,-82.0194,5.77459,-25.5507,5.02837,-22.6633,-1.85483,2.58399,-4.03046,-82.618,-41.9402,-74.8706,12.0107,93.7272,-2.63512,-37.9919,-9.32388,6.4558,-12.1895,-73.1575
-1.98133,-0.0877566,0.266045,1.2813,97.7714,8.62302,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.20417,-94.8827,9.17294,93.4784,0.722744,18.2868,-53.5746,36.5332,-44.5006,-82.1649,6.02021,-25.5817,5.01226,-22.7031,-1.84411,2.40844,-4.01063,-82.2767,-41.9091,-74.8031,11.9203,93.5209,-2.84317,-37.9417,-9.43956,6.39511,-12.1345,-73.179
-1.98133,-0.0746279,0.266691,1.28885,97.7596,8.62302,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.16655,-94.8827,9.18819,93.4784,0.722744,18.2868,-53.5746,36.5721,-44.4985,-82.1504,6.02021,-25.5817,5.02518,-22.6509,-1.84411,2.40844,-4.01063,-82.2767,-41.9091,-74.7921,11.9203,93.5209,-2.84931,-37.9486,-9.43688,6.39511,-12.1097,-73.179
-1.91735,-0.0838044,0.317123,1.27293,97.8994,8.53543,11.3432,-7.2618,2.02175,-1.97001,1.05098,-2.11291,-94.7446,8.86076,93.4654,0.69666,17.9964,-55.0377,36.9646,-44.3844,-82.0397,6.10079,-25.5258,5.06828,-22.6395,-1.82487,2.49883,-4.02594,-82.5578,-41.8936,-74.9259,12.2297,93.6317,-2.65338,-38.1636,-9.47303,6.42927,-11.7411,-73.1525
-2.01417,-0.0936341,0.348152,1.29741,97.7601,8.63096,11.4962,-7.2797,1.96895,-2.02966,2.58511,-2.09038,-94.9376,9.18434,93.6088,0.652978,17.9786,-53.5791,36.6174,-44.5049,-82.1184,6.04478,-25.5398,5.04769,-22.5728,-1.82532,2.71885,-4.03191,-82.3704,-41.8611,-74.8113,12.136,93.5358,-2.81272,-37.9549,-9.18626,6.3835,-12.0632,-72.4854
-1.98134,-0.0509466,0.403263,1.29649,97.8117,8.48855,11.3207,-7.33922,1.97479,-1.87467,1.02325,-2.09088,-95.9211,8.89633,93.5364,0.69698,17.9576,-53.8757,37.3814,-44.2732,-82.0996,6.09658,-25.4833,5.03066,-22.6414,-1.84366,2.57929,-4.02249,-82.6642,-41.9839,-74.8492,11.9583,93.6982,-2.55483,-38.0176,-9.32388,6.45848,-12.2361,-73.1355
-1.96552,-0.0563123,0.215698,1.27155,97.4292,8.40114,11.3382,-7.31658,2.02175,-2.07229,0.96531,-2.1517,-95.9474,8.84634,93.7189,0.677123,17.9611,-53.7366,37.3476,-44.3349,-82.0645,6.11607,-25.4428,5.06167,-22.5893,-1.86644,2.58075,-4.04899,-82.6186,100,-74.8091,11.9886,93.7355,-2.65126,-38.1492,-9.43449,6.45169,-12.1802,-73.2053
-2.00834,-0.0876072,0.266691,1.2813,97.7641,8.62302,11.4841,-7.32366,1.97329,-2.07969,2.58517,-2.15163,-94.8878,9.17382,93.4375,0.729595,18.2868,-53.5739,36.5721,-44.4985,-82.1218,6.02709,-25.504,5.02518,-22.6717,-1.85202,2.42373,-4.01003,-82.2646,-41.9097,-74.7921,11.9203,93.5209,-2.83503,-38.0295,-9.43688,6.39511,-12.1097,-73.1703
-2.13068,-0.090742,0.265241,1.30712,97.7314,8.63522,11.4605,-7.44286,2.00874,-1.99908,0.998547,-2.15994,-94.9234,9.01299,93.4698,0.707206,17.9264,-53.6205,36.6344,-44.4828,-82.0503,6.16752,-25.5866,4.97089,-22.5622,-1.85415,2.67152,-4.10252,-82.5568,-41.9327,-74.8326,11.9396,93.6634,-2.75677,-38.1603,-9.03083,6.20588,-12.1328,-73.1297
-2.00584,-0.0665813,0.382344,1.30476,97.7788,8.51707,11.1916,-7.31852,1.48505,-2.23277,1.02325,-2.07292,-95.9173,8.85868,93.4994,0.659288,17.9295,-53.8554,37.4283,-44.3574,-82.0195,6.0532,-25.5398,5.3637,-22.6414,-1.85214,2.57189,-4.01957,-82.6692,-41.9328,-74.8918,12.0343,93.7018,-2.64726,-37.965,-9.27918,6.47604,-12.1565,-73.1575
-1.97259,-0.0567132,0.452659,1.2872,97.7474,8.51077,11.3207,-7.33614,1.43727,-2.23355,0.866994,-2.06698,-95.9173,8.75291,93.499,0.69666,17.9541,-53.8461,37.446,-44.3479,-82.0318,6.06218,-25.7312,5.05102,-22.6553,-1.85214,2.57891,-4.09551,-82.6291,-41.9297,-74.8801,12.0172,93.707,-2.65877,-37.9721,-9.32388,6.45224,-12.1788,-73.1554
-2.10093,-0.090742,0.265241,1.25866,97.7249,8.63522,11.4605,-7.43817,2.00874,-2.01151,1.0064,-2.15994,-94.9234,9.01299,93.4698,0.710737,17.9264,-53.6205,36.6344,-44.4828,-82.0503,6.16752,-25.5866,4.97626,-22.5622,-1.85537,2.58889,-4.03703,-82.5568,-41.9869,-74.8326,11.9396,93.6548,-2.74866,-38.1603,-8.98267,6.21253,-12.1328,-73.1675
-1.97553,-0.0567132,0.451909,1.2872,97.7474,8.51077,11.3207,-7.33614,1.43472,-2.23355,0.866994,-2.06698,-95.9173,8.85868,93.5384,0.69666,17.9576,-53.8461,37.446,-44.3545,-82.0318,6.02158,-25.7312,4.95253,-22.6633,-1.85214,2.56507,-4.09551,-82.6096,-41.9297,-74.8801,12.1439,93.707,-2.64827,-37.9721,-9.32388,6.46192,-12.1788,-73.1575
-2.01417,-0.0813326,0.452979,1.31575,97.7552,8.63269,11.4894,-7.24791,1.87935,-2.02424,2.426,-2.23137,-94.9376,9.14367,93.6088,0.706597,18.2643,-53.5809,36.6172,-44.5279,-82.1198,6.05576,-25.5406,5.05793,-22.5728,-1.82481,2.72055,-3.99879,-82.3704,-41.821,-74.8161,12.0063,93.5358,-2.81386,-37.9734,-9.21958,6.3835,-12.3375,-73.301
-1.97553,-0.0540049,0.37727,1.2872,97.7365,8.51077,11.3207,-7.33614,1.48111,-2.23355,1.2542,-2.06698,-95.9173,8.85868,93.5384,0.69666,17.9735,-53.8461,37.4603,-44.3459,-82.033,6.07582,-25.5722,5.03527,-22.6633,-1.87441,2.57891,-4.08617,-82.5974,-41.951,-74.8674,12.0177,93.7038,-2.6412,-37.9721,-9.32464,6.48021,-12.17,-73.1575
-1.97553,-0.0540049,0.37727,1.2872,97.7654,8.46357,11.3207,-7.34436,1.52709,-2.23355,1.02902,-2.10775,-95.9173,8.85868,93.5384,0.69666,17.9862,-53.8461,37.4603,-44.3452,-82.0285,6.07582,-25.5716,5.02516,-22.6633,-1.87441,2.60725,-4.08806,-82.5975,-41.951,-74.8748,12.0177,93.708,-2.6412,-37.9721,-9.32388,6.47382,-12.1719,-73.1575
-2.01417,-0.0822231,0.327795,1.28724,97.7511,8.61683,11.4962,-7.28007,1.96895,-1.99303,2.60878,-2.1553,-94.9376,9.14443,93.592,0.679063,17.9896,-53.4273,36.6185,-44.5146,-82.0988,6.04478,-25.537,5.05763,-22.5728,-1.81112,2.71885,-4.04327,-82.3704,-41.8611,-74.8431,12.0371,93.5358,-2.81272,-37.9521,-9.18626,6.38279,-12.0745,-72.4798
-1.99001,-0.0645038,0.360255,1.26095,97.7407,8.51077,11.3207,-7.29789,1.49403,-2.25556,1.10407,-2.06698,-95.9293,8.83164,93.5384,0.659925,17.8087,-53.866,37.4541,-44.3488,-82.0575,6.07136,-25.5507,5.1434,-22.6414,-1.87775,2.57189,-4.03046,-82.4691,-41.9241,-74.8905,12.0011,93.7038,-2.64357,-37.9721,-9.32388,6.49711,-12.1645,-73.1575
-2.00584,-0.0540049,0.382344,1.30476,97.7788,8.51707,11.2356,-7.31852,1.48505,-2.23278,1.02325,-2.07475,-95.9173,8.85868,93.4824,0.659925,17.9295,-53.852,37.4541,-44.3574,-82.0196,6.0532,-25.5398,5.3637,-22.6461,-1.85214,2.57189,-4.03046,-82.6692,-41.9324,-74.8918,12.0107,93.7038,-2.71063,-37.965,-9.27918,6.47604,-12.1565,-73.1575
-1.97553,-0.0567132,0.451909,1.2872,97.7433,8.51077,11.3207,-7.33614,1.43472,-2.23355,0.866994,-2.06698,-95.8221,8.85868,93.5384,0.69666,17.9576,-53.8541,37.446,-44.3545,-82.0318,6.02158,-25.741,4.95253,-22.6633,-1.85214,2.56507,-4.09551,-82.6291,-41.9297,-74.8869,12.1103,93.707,-2.64827,-37.9721,-9.32388,6.46192,-12.1788,-73.1575
-1.98133,-0.0877566,0.266045,1.2813,97.7693,8.62302,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.16655,-94.8827,9.17294,93.4784,0.722744,18.2707,-53.5746,36.5721,-44.5006,-82.1649,6.02021,-25.5817,5.02518,-22.6977,-1.84411,2.40844,-4.01063,-82.2767,-41.9091,-74.7921,11.9203,93.5209,-2.84317,-37.9417,-9.43956,6.39511,-12.1083,-73.179
-2.00584,-0.0540049,0.375603,1.30476,97.7788,8.51707,11.2356,-7.31062,1.48505,-2.23278,1.02124,-2.07475,-95.9173,8.85868,93.4824,0.659925,17.9295,-53.852,37.4541,-44.3574,-82.0196,6.05437,-25.523,5.36363,-22.6435,-1.85214,2.57189,-4.03367,-82.6635,-41.9328,-74.8918,12.0107,93.7038,-2.6515,-37.965,-9.27918,6.47604,-12.163,-73.144
-2.01417,-0.0813326,0.321435,1.28724,97.773,8.63096,11.4962,-7.28007,1.96895,-2.02966,2.58511,-2.19119,-94.9376,9.18434,93.6088,0.674936,17.9786,-53.5513,36.6174,-44.577,-82.1184,6.04478,-25.5413,3.38709,-22.5563,-1.82532,2.71885,-4.03191,-82.4434,-41.8611,-74.8175,12.1395,93.5358,-2.81272,-37.9549,-9.18626,6.36182,-12.0633,-72.4854
-2.01417,-0.0813326,0.345273,1.31625,97.7552,8.63096,11.4894,-7.2464,1.96727,-2.02424,2.58242,-2.23137,-94.9376,9.14367,93.6088,0.706597,18.2632,-53.5809,36.6172,-44.5257,-82.1198,6.05576,-25.5406,5.05793,-22.5728,-1.82481,2.74021,-4.00644,-82.3704,-41.821,-74.8147,12.0445,93.5358,-2.81386,-37.9734,-9.21958,6.3835,-12.3781,-73.3201
-1.97553,-0.0510526,0.451909,1.2872,97.7474,8.51077,11.3207,-7.33614,1.43472,-2.23355,0.866994,-2.06698,-95.9173,8.85868,93.5384,0.69666,17.9576,-53.8461,37.446,-44.3545,-82.0318,6.02158,-25.7312,4.95253,-22.6633,-1.85214,2.54888,-4.09551,-82.6096,-41.9625,-74.8801,12.1439,93.707,-2.64827,-37.9721,-9.32388,6.46192,-12.1788,-73.1575
-1.98133,-0.0877566,0.266045,1.2813,97.7693,8.62302,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.16655,-94.8827,9.17294,93.4784,0.722744,18.2707,-53.5746,36.5721,-44.5006,-82.1649,6.02021,-25.5817,5.02518,-22.6977,-1.84411,2.40844,-4.01063,-82.2767,-41.9091,-74.7921,11.9203,93.5209,-2.84317,-37.9417,-9.31149,6.39511,-12.1083,-73.179
-2.01197,-0.0813326,0.321435,1.28724,97.7601,8.63096,11.4962,-7.28007,1.96895,-2.02966,2.58954,-2.19119,-94.941,9.18434,93.6088,0.674936,17.9786,-53.5513,36.6174,-44.577,-82.1184,6.04478,-25.5406,5.05571,-22.5563,-1.82532,2.71885,-4.03191,-82.4434,-41.8743,-74.8175,12.1685,93.5358,-2.81272,-37.9472,-9.18626,6.3835,-12.0633,-72.4854
-1.98133,-0.0877566,0.266045,1.2813,97.7596,8.62302,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.16655,-94.8916,9.17294,93.4784,0.722744,18.2868,-53.5746,36.5721,-44.5006,-82.1649,6.02021,-25.5817,5.02518,-22.6977,-1.84411,2.40844,-4.01063,-82.2767,-41.9038,-74.798,11.9203,93.5209,-2.84317,-37.9417,-9.43956,6.39511,-12.1083,-73.179
-1.99586,-0.0412337,0.37727,1.32728,97.729,8.51016,11.4217,-7.32844,1.48409,-2.23156,0.989524,-1.97917,-95.9037,8.81739,93.4948,0.692789,17.9156,-53.852,37.4483,-44.3541,-82.0194,5.77762,-25.5507,5.02837,-22.6633,-1.85483,2.60623,-4.03046,-82.618,-41.9452,-74.8504,12.0107,93.7272,-2.63512,-37.9919,-9.32388,6.4558,-12.1858,-73.1575
-1.98134,-0.0509466,0.403263,1.29649,97.8117,8.48855,11.3207,-7.33922,1.97479,-1.87467,1.02325,-2.08734,-95.9211,8.89633,93.5364,0.69698,17.9401,-53.8757,37.3814,-44.2732,-82.0996,6.11526,-25.4833,5.04375,-22.6414,-1.84366,2.61381,-4.02249,-82.6642,-41.9839,-74.8492,11.9561,93.6982,-2.55483,-38.0176,-9.32388,6.45848,-12.2361,-73.1498
-1.97553,-0.0540049,0.37727,1.33541,97.7522,8.51077,11.3166,-7.81154,1.47998,-2.22822,1.10295,-2.06808,-95.9173,8.85868,93.5384,0.69666,17.9215,-53.9656,37.4685,-44.3541,-82.0326,6.0613,-25.5716,5.02187,-22.8552,-1.77385,2.57891,-4.09114,-82.6177,-41.9822,-74.928,12.0107,93.7138,-2.69975,-37.9821,-9.32942,6.47458,-12.1567,-73.1575
-1.98133,-0.0877566,0.266691,1.2813,97.7596,8.6311,11.4841,-7.14378,1.9892,-2.07052,2.57808,-2.16655,-94.9019,9.17294,93.365,0.722744,18.2418,-53.5746,36.5832,-44.4985,-82.1504,6.02021,-25.5978,5.02518,-22.6717,-1.84411,2.40844,-4.01063,-82.2584,-41.9091,-74.7921,11.9203,93.5209,-2.84317,-37.9417,-9.43688,6.39511,-12.106,-73.179
-1.97553,-0.0567132,0.451909,1.2872,97.7474,8.54137,11.3207,-7.33614,1.43472,-2.23355,0.851348,-2.06698,-95.913,8.81144,93.5384,0.69666,17.9614,-53.8461,37.442,-44.3545,-82.0318,6.06218,-25.5716,5.05102,-22.6633,-1.85214,2.57891,-4.09551,-82.6291,-41.9297,-74.8801,12.0172,93.707,-2.64827,-37.9835,-9.32775,6.46192,-12.1788,-73.1575
-2.10093,-0.090742,0.265241,1.25866,97.7249,8.63522,11.4605,-7.43817,2.00874,-2.01151,1.0064,-2.15994,-94.9234,9.01299,93.4698,0.710737,17.9264,-53.6205,36.6344,-44.4828,-82.0503,6.16752,-25.5866,4.97626,-22.5622,-1.85537,2.58889,-4.03703,-82.5568,-41.9869,-74.8326,11.9396,93.6548,-2.74866,-38.1603,-8.98267,6.21253,-12.1328,-73.1675
-1.97553,-0.0540049,0.37727,1.2872,97.7654,8.46357,11.3207,-7.33614,1.52709,-2.23355,1.02902,-2.10775,-95.9173,8.85868,93.5384,0.69666,17.9862,-53.8461,37.4603,-44.3452,-82.0285,6.07582,-25.5716,5.02516,-22.6614,-1.87441,2.57891,-4.08806,-82.5975,-41.951,-74.8748,12.0177,93.7038,-2.6412,-37.9721,-9.32388,6.47382,-12.1719,-73.1575
-1.99586,-0.0540049,0.366416,1.26557,97.7508,8.52404,11.3547,-7.41259,1.47998,-2.23355,1.02325,-2.06698,-95.9173,8.84225,93.5384,0.690963,17.8952,-53.5913,37.4655,-44.3534,-82.0304,5.98286,-25.5507,5.03598,-22.6545,-1.85214,2.57891,-4.01621,-82.618,-41.9409,-74.8801,11.9878,93.6359,-2.64317,-37.9798,-9.32388,6.48996,-12.0994,-73.1575
-1.98058,-0.0540049,0.383867,1.2872,97.7537,8.51077,11.3227,-7.3894,1.4363,-2.23355,1.02902,-2.06698,-95.9173,8.85868,93.5384,0.701207,17.9541,-53.8461,37.446,-44.3283,-82.0318,6.04456,-25.5716,5.05839,-22.6644,-1.87441,2.6625,-4.09471,-82.6153,-41.9402,-74.8647,12.0172,93.7038,-2.6412,-37.9721,-9.32388,6.46192,-12.1869,-73.1575
-1.98133,-0.0877566,0.266691,1.2813,97.7596,8.66139,11.4841,-7.14378,1.99842,-2.07052,2.57808,-2.16527,-94.9019,9.17294,93.3511,0.722744,18.2868,-53.5746,36.569,-44.4985,-82.1504,6.02021,-25.5817,5.02518,-22.6717,-1.84411,2.40844,-4.01063,-82.2584,-41.9091,-74.7921,11.9203,93.5209,-2.84317,-37.9417,-9.44007,6.39511,-12.1097,-73.179
-1.98058,-0.0540049,0.383867,1.2872,97.7537,8.51077,11.3227,-7.3894,1.4363,-2.23355,1.02902,-2.06698,-95.9173,8.85868,93.5384,0.701207,17.9541,-53.8461,37.446,-44.3283,-82.0318,6.04456,-25.5716,5.05839,-22.6644,-1.87441,2.6625,-4.09526,-82.6153,-41.9402,-74.8647,12.0172,93.7038,-2.6412,-37.9721,-9.34357,6.46192,-12.1869,-73.1575
-1.98851,-0.0509466,0.414576,1.29649,97.8117,8.47588,11.3207,-7.33465,1.95766,-1.87467,1.02325,-2.08209,-95.9386,8.89633,93.5508,0.697166,17.9576,-53.8757,37.3671,-44.2732,-82.1473,6.08864,-25.4833,5.03066,-22.6414,-1.84366,2.57929,-4.0457,-82.6739,-41.9839,-74.8549,11.9569,93.6982,-2.65292,-38.0236,-9.31509,6.31378,-12.2361,-73.1404
-2.09368,-0.0976608,0.265241,1.3064,97.7368,8.63522,11.44,-7.31117,2.00483,-1.99845,1.09067,-2.11654,-94.929,9.01797,93.5542,0.709509,17.939,-53.6205,36.6507,-44.4807,-82.0919,6.14007,-25.5866,4.9582,-22.5494,-1.82921,2.62277,-3.83958,-82.5433,-41.9112,-74.8903,11.9396,94.0185,-2.75728,-38.1325,-9.04991,6.19605,-12.1257,-73.1639
-2.10093,-0.0748796,0.270023,1.28949,97.7368,8.63522,11.4605,-7.43861,2.00874,-1.99908,1.00765,-2.15203,-94.9234,9.01299,93.4381,0.694404,17.9032,-53.6205,36.611,-44.4898,-82.0503,6.16752,-25.5866,5.01872,-22.5622,-1.85415,2.67991,-4.03669,-82.5568,-41.9327,-74.8326,11.9558,93.6634,-2.76117,-38.1764,-9.03083,6.19711,-12.1328,-73.1675
-2.10093,-0.090742,0.265241,1.25866,97.7249,8.63522,11.4605,-7.43817,2.00874,-2.01151,1.0064,-2.15994,-94.9366,9.01299,93.4698,0.710737,17.9527,-53.6029,36.6344,-44.4828,-82.0503,6.1551,-25.5866,4.97626,-22.5622,-1.85537,2.03202,-4.03703,-82.5568,-41.9327,-74.8326,11.9396,93.6548,-2.74866,-38.1603,-8.98267,6.19294,-12.1328,-73.1675
-1.91735,-0.0834163,0.110753,1.27599,97.8994,8.53064,11.3332,-7.2618,2.03732,-1.97001,1.05126,-2.11291,-95.365,8.86076,93.4654,0.69666,17.9964,-55.0377,36.9472,-44.3844,-82.0397,6.10079,-25.5037,5.06828,-22.6094,-1.81023,2.37121,-4.02594,-82.5578,-41.8936,-74.9259,12.2231,93.641,-2.64947,-38.1636,-9.47303,5.79347,-11.7411,-73.1509
-1.99586,-0.0540049,0.366416,1.26413,97.7508,8.52404,11.3547,-7.41627,1.47998,-2.23355,1.02325,-2.06698,-95.9173,8.84225,93.5384,0.690963,17.9215,-53.8553,37.4655,-44.3541,-82.0304,5.98286,-25.5507,5.03598,-22.6545,-1.85214,2.57891,-4.03046,-82.618,-41.9409,-74.8801,11.9878,93.6359,-2.64317,-37.9798,-9.3835,6.48996,-12.0994,-73.1575
-1.98134,-0.0509466,0.403263,1.29649,97.8117,8.48855,11.3207,-7.33922,1.97479,-1.87467,1.02325,-2.08522,-95.9211,8.89965,93.5364,0.69698,17.9576,-53.8757,37.3814,-44.2732,-82.0676,6.09658,-25.4833,5.04375,-22.6414,-1.84366,2.57929,-4.02249,-82.6642,-41.9839,-74.8492,11.9561,93.6982,-2.55483,-38.0176,-9.32388,6.45848,-12.2361,-73.1498
-1.99586,-0.0540049,0.366416,1.26557,97.7508,8.52404,11.3547,-7.41259,1.47998,-2.23355,1.02325,-2.06698,-95.9173,8.84225,93.5384,0.690963,17.8952,-53.5913,37.4655,-44.3534,-82.0304,5.98286,-25.5507,5.03598,-22.6545,-1.85214,2.57891,-4.01621,-82.618,-41.9409,-74.8801,11.9878,93.6359,-2.64317,-37.9798,-9.32388,6.48996,-12.0994,-73.1575
-2.13068,-0.090742,0.265241,1.30712,97.7314,8.63522,11.4605,-7.44286,2.00874,-1.99908,1.0064,-2.15994,-94.9234,9.01299,93.4698,0.671478,17.9264,-53.6205,36.6344,-44.4828,-82.0552,6.16752,-25.5866,4.97089,-22.5622,-1.85415,2.67991,-4.03669,-82.5568,-41.9327,-74.8326,11.9396,93.6634,-2.75845,-38.1603,-9.04827,6.19294,-12.1328,-73.1699
-1.99172,-0.0664128,0.346827,1.29002,97.4292,8.51103,11.3382,-7.31658,2.02175,-2.07732,0.974615,-2.14735,-95.9372,8.84634,93.7129,0.677123,17.9611,-53.7334,37.3476,-44.3349,-82.0645,6.14018,-25.4285,5.04672,-22.5876,-1.88093,2.58362,-4.04899,-82.617,-41.918,-74.8091,11.9886,93.7355,-2.65028,-38.1542,-9.43449,6.43898,-12.1802,-73.1534
-2.01417,-0.0813326,0.321435,1.28724,97.773,8.63096,11.4962,-7.28007,1.96895,-2.02966,2.58511,-2.19119,-94.9376,9.18434,93.6088,0.674936,17.9786,-53.5513,36.6174,-44.5889,-82.1184,6.04478,-25.5413,5.05571,-22.5563,-1.8267,2.71885,-4.03191,-82.4434,-41.8611,-74.8175,12.1395,93.5358,-2.81272,-37.9549,-9.18626,6.36182,-12.0633,-72.4854
-1.97553,-0.0567132,0.451909,1.2872,97.7433,8.51077,11.3207,-7.33614,1.43472,-2.23355,0.866994,-2.06698,-95.9173,8.85868,93.5384,0.69666,17.9576,-53.8461,37.446,-44.3545,-82.0318,6.02158,-25.7312,4.93283,-22.6633,-1.85206,2.56507,-4.09551,-82.6291,-41.9297,-74.8869,12.1103,93.7212,-2.64827,-37.9721,-9.29098,6.46192,-12.1788,-73.1575
-1.98134,-0.0509466,0.403263,1.29649,97.8117,8.48855,11.3207,-7.33922,1.97479,-1.87467,1.02325,-2.09088,-95.9211,8.89633,93.5364,0.69698,17.9401,-53.8757,37.3814,-44.2732,-82.0996,6.11526,-25.4833,5.04375,-22.6414,-1.84366,2.61381,-4.02249,-82.6642,-41.9839,-74.8492,11.9561,93.6982,-2.55483,-38.0176,-9.32388,6.45848,-12.2361,-73.1498
-1.97553,-0.0502182,0.37727,1.2872,97.7598,8.51077,11.3207,-7.33614,1.48111,-2.23355,1.02902,-2.06698,-95.9173,8.85868,93.5307,0.69666,17.9862,-53.8461,37.4603,-44.3459,-82.033,6.07582,-25.5722,5.03527,-22.6633,-1.87441,2.57891,-4.08617,-82.5974,-41.951,-74.8674,12.0177,93.7038,-2.6412,-37.9721,-9.32464,6.46192,-12.17,-73.1575
-2.00834,-0.0876072,0.273658,1.2813,97.7066,8.62302,11.492,-7.32366,1.97329,-2.07969,2.58517,-2.15163,-94.8878,9.17382,93.4375,0.734372,18.3561,-53.5739,36.5471,-44.4985,-82.1218,6.00766,-25.504,5.0394,-22.6717,-1.85202,2.42396,-4.01003,-82.2646,-41.9091,-74.7921,11.9203,93.5209,-2.83503,-38.0295,-9.43688,6.39511,-12.1097,-73.1703
-2.00097,-0.0540049,0.382344,1.30476,97.7788,8.51707,11.2406,-7.31852,1.48505,-2.23278,1.02325,-2.07475,-95.9173,8.85868,93.4824,0.659925,17.9295,-53.8966,37.4541,-44.3574,-82.0196,6.05437,-25.5533,5.34128,-22.6414,-1.85214,2.57189,-4.01926,-82.6629,-41.9363,-74.8918,12.0107,93.7038,-2.64726,-37.965,-9.27918,6.47604,-12.1565,-73.1575
